we have current car position x, y, z, current car velocity x, y, z, next waypoint position x, y, z,
next waypoint direction relative to the current position of the car x, y, z, steering, and throttle
px, py, pz, vx, vy, vz, wpx, wpy, wpz, wvx, wvy, wvz, steering, throttle
8.683981895446777, -0.00635324465110898, 53.251953125, -0.005046003061503157, -0.00635324465110898, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.005795822013169527, -5.189838409423828, 0.000262089568699468, 1.0
8.683981895446777, -0.00635324465110898, 53.251953125, -0.005046003061503157, -0.00635324465110898, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.005795822013169527, -5.189838409423828, 0.00026523464352386163, 1.0
8.683981895446777, -0.00635324465110898, 53.251953125, -0.005046003061503157, -0.00635324465110898, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.005795822013169527, -5.189838409423828, 0.00026680718093605844, 1.0
8.683981895446777, -0.006824474316090345, 53.251956939697266, -0.005046003061503157, -0.006824474316090345, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.005324592348188162, -5.189842224121094, 0.0012324328802399492, 1.0
8.683981895446777, -0.006824474316090345, 53.251956939697266, -0.005046003061503157, -0.006824474316090345, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.005324592348188162, -5.189842224121094, 0.00029836345962291476, 1.0
8.683981895446777, -0.0066274069249629974, 53.251956939697266, -0.005046003061503157, -0.0066274069249629974, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.00552165973931551, -5.189842224121094, -0.00010308149518128401, 1.0
8.683981895446777, -0.006285419221967459, 53.251956939697266, -0.005046003061503157, -0.006285419221967459, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.0058636474423110485, -5.189842224121094, -0.0004096452810379703, 1.0
8.683981895446777, -0.006285419221967459, 53.251956939697266, -0.005046003061503157, -0.006285419221967459, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.0058636474423110485, -5.189842224121094, 0.000271015970158241, 1.0
8.683981895446777, -0.005990009289234877, 53.251956939697266, -0.005046003061503157, -0.005990009289234877, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006159057375043631, -5.189842224121094, -0.0003316677752919474, 1.0
8.683981895446777, -0.005898952484130859, 53.251956939697266, -0.005046003061503157, -0.005898952484130859, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006250114180147648, -5.189842224121094, 7.007814109127898e-05, 1.0
8.683981895446777, -0.005760440602898598, 53.25196075439453, -0.005046003061503157, -0.005760440602898598, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.0063886260613799095, -5.189846038818359, -3.2571060694828304e-05, 1.0
8.683981895446777, -0.005760440602898598, 53.25196075439453, -0.005046003061503157, -0.005760440602898598, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.0063886260613799095, -5.189846038818359, 0.00024217730060522102, 1.0
8.683981895446777, -0.005645656492561102, 53.25196075439453, -0.005046003061503157, -0.005645656492561102, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006503410171717405, -5.189846038818359, 7.250080640347844e-06, 1.0
8.683981895446777, -0.005565013736486435, 53.25196075439453, -0.005046003061503157, -0.005565013736486435, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006584052927792072, -5.189846038818359, 6.977875484430464e-05, 1.0
8.683981895446777, -0.0055395313538610935, 53.25196075439453, -0.005046003061503157, -0.0055395313538610935, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006609535310417414, -5.189846038818359, 0.000177286051021375, 1.0
8.683981895446777, -0.0055395313538610935, 53.25196075439453, -0.005046003061503157, -0.0055395313538610935, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006609535310417414, -5.189846038818359, 0.00022747215054288552, 1.0
8.683981895446777, -0.005509776994585991, 53.25196075439453, -0.005046003061503157, -0.005509776994585991, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006639289669692516, -5.189846038818359, 0.00016637136008316677, 1.0
8.683981895446777, -0.005484218243509531, 53.25196075439453, -0.005046003061503157, -0.005484218243509531, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006664848420768976, -5.189846038818359, 0.00017289140077227284, 1.0
8.683981895446777, -0.005465984344482422, 53.25196075439453, -0.005046003061503157, -0.005465984344482422, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006683082319796085, -5.189846038818359, 0.0001861562225803534, 1.0
8.683981895446777, -0.005465984344482422, 53.25196075439453, -0.005046003061503157, -0.005465984344482422, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.02495574951171875, -0.006683082319796085, -5.189846038818359, 0.00022218790207657692, 1.0
