we have current car position x, y, z, current car velocity x, y, z, next waypoint position x, y, z,
next waypoint direction relative to the current position of the car x, y, z, steering, and throttle
px, py, pz, vx, vy, vz, wpx, wpy, wpz, wvx, wvy, wvz, steering, throttle
8.683982849121094, -0.006425304338335991, 53.251922607421875, -0.005046003061503157, -0.006425304338335991, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.005723762325942516, -5.189807891845703, 0.00026638149792908896, 1.0
8.683982849121094, -0.006425304338335991, 53.251922607421875, -0.005046003061503157, -0.006425304338335991, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.005723762325942516, -5.189807891845703, 0.00026957807590423805, 1.0
8.683982849121094, -0.006425304338335991, 53.251922607421875, -0.005046003061503157, -0.006425304338335991, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.005723762325942516, -5.189807891845703, 0.00027117636489181255, 1.0
8.683982849121094, -0.006425304338335991, 53.251922607421875, -0.005046003061503157, -0.006425304338335991, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.005723762325942516, -5.189807891845703, 0.0002727746538793871, 1.0
8.683982849121094, -0.0069544026628136635, 53.25192642211914, -0.005046003061503157, -0.0069544026628136635, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.005194664001464844, -5.189811706542969, 0.0013568584244152775, 1.0
8.683982849121094, -0.00671869283542037, 53.25192642211914, -0.005046003061503157, -0.00671869283542037, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.005430373828858137, -5.189811706542969, -0.00017439231667788763, 1.0
8.683982849121094, -0.006344470661133528, 53.25193405151367, -0.005046003061503157, -0.006344470661133528, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.0058045960031449795, -5.1898193359375, -0.00047012592464912653, 1.0
8.683982849121094, -0.006344470661133528, 53.25193405151367, -0.005046003061503157, -0.006344470661133528, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.0058045960031449795, -5.1898193359375, 0.00027458877602256536, 1.0
8.683982849121094, -0.006026325281709433, 53.25193405151367, -0.005046003061503157, -0.006026325281709433, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006122741382569075, -5.1898193359375, -0.00037459486734661224, 1.0
8.683982849121094, -0.0059291645884513855, 53.25193405151367, -0.005046003061503157, -0.0059291645884513855, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006219902075827122, -5.1898193359375, 5.9834030585614956e-05, 1.0
8.683982849121094, -0.0059291645884513855, 53.25193405151367, -0.005046003061503157, -0.0059291645884513855, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006219902075827122, -5.1898193359375, 0.00025255064724884375, 1.0
8.683982849121094, -0.005781574174761772, 53.25193405151367, -0.005046003061503157, -0.005781574174761772, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006367492489516735, -5.1898193359375, -4.9458933203394415e-05, 1.0
8.683982849121094, -0.005659312941133976, 53.25193786621094, -0.005046003061503157, -0.005659312941133976, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006489753723144531, -5.189823150634766, -6.706195419783037e-06, 1.0
8.683982849121094, -0.005659312941133976, 53.25193786621094, -0.005046003061503157, -0.005659312941133976, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006489753723144531, -5.189823150634766, 0.00023570293652761134, 1.0
8.683982849121094, -0.005573329981416464, 53.25193786621094, -0.005046003061503157, -0.005573329981416464, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006575736682862043, -5.189823150634766, 5.942968571060656e-05, 1.0
8.683982849121094, -0.005546169355511665, 53.25193786621094, -0.005046003061503157, -0.005546169355511665, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006602897308766842, -5.189823150634766, 0.00017414712448773635, 1.0
8.683982849121094, -0.005546169355511665, 53.25193786621094, -0.005046003061503157, -0.005546169355511665, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006602897308766842, -5.189823150634766, 0.00022776805738752883, 1.0
8.683982849121094, -0.005514545366168022, 53.25193786621094, -0.005046003061503157, -0.005514545366168022, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006634521298110485, -5.189823150634766, 0.00016282544326238373, 1.0
8.683982849121094, -0.005487270187586546, 53.25193786621094, -0.005046003061503157, -0.005487270187586546, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006661796476691961, -5.189823150634766, 0.0001696412518160013, 1.0
8.683982849121094, -0.005487270187586546, 53.25193786621094, -0.005046003061503157, -0.005487270187586546, -0.9999872688455085, 8.659026145935059, -0.012149066664278507, 48.06211471557617, -0.024956703186035156, -0.006661796476691961, -5.189823150634766, 0.0002236141843602897, 1.0
